C:\PCS\PCS64e\Curves\2022'12'26-17'12'20-TupyS-1_3.s2k.out																	
DN	95.2679	1146.78	-0.27966	0	-0.00660273	0.579353	-0.000539883	-1.99508	-1.19489	0	0.958907	0.896764	0.709509	0.493321	-3.61043	-0.248259	0
PUP	97.9356	1146.01	-0.298691	-0.000940722	-0.00174657	0.572725	0.000229955	1.92718	-0.0486914	0	0.850685	0.0908999	1.45401	-0.0308404	-0.352913	0.0260311	-0.0619973
DN	112.459	1141.85	-0.252107	0	-0.00221555	0.755613	0.0199949	3.20822	-0.781602	0	2.71378	1.77807	-0.749618	0.000512148	-0.00736531	0.254443	0
PUP	119.418	1139.86	-0.362376	-0.0197931	0.00147929	0.825294	0.00550814	2.80666	-0.112376	0	0.904142	1.10118	0.398372	-5.77E-05	0.0719069	0.769401	-0.325907
																	
C:\PCS\PCS64e\Curves\2022'12'30-12'29'05-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	91.3236	1147.72	-0.352239	0	-0.00779411	0.729648	1.08E-05	-1.11027	-2.28358	0	0.482355	1.64824	0.749188	0.127629	-1.8374	0.00330433	0
PUP	92.9915	1147.11	-0.37841	0.00530185	-0.00299017	0.731163	0.00611433	1.68383	-0.12841	0	0.601966	0.724651	0.277135	-0.0133391	-0.164229	0.343326	0.0427337
DN	110.483	1141.93	-0.199788	0	-0.00358999	1.08354	0.0133512	5.03265	0.0031795	0	2.164	3.41772	-0.251337	-0.451002	-0.262439	0.412524	0
PMAX	113.478	1141.31	-0.219993	-0.00252924	0.000257126	1.08496	0	6.44722	0.0450104	0	1.14857	3.39475	1.4	0.0306506	-0.0752923	0.710625	-0.2071
PUP	117.773	1140.31	-0.240092	0.0140213	0.006662	1.05407	-0.00964502	2.83758	0.00990791	0	-0.1324	2.01628	-0.429004	0.0206854	0.00500462	0.516397	0.830701
																	
C:\PCS\PCS64e\Curves\2022'12'30-12'10'41-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	94.6297	1149.35	-0.107219	0	-0.0181242	0.804939	-0.00028235	-3.33284	1.39172	0	-3.64968	2.0247	0.728824	0.440829	-4.21332	-0.0559109	0
PMAX	95.6395	1149.23	-0.130878	-0.0046585	-0.0120682	0.784566	0	1.02031	0.178683	0	-1.21365	1.29196	1.4	-0.0164376	-0.576355	0.234698	-0.278593
PUP	98.2837	1148.74	-0.22817	-0.021002	-0.00205218	0.772175	-0.00607036	2.21136	0.0218303	0	0.789564	0.888698	0.285929	-0.0289841	-0.387961	0.289798	0.352487
DN	114.129	1144.08	-0.240572	0	-0.00386361	0.964876	0.017208	4.10329	-0.60858	0	2.05456	2.82438	-0.540598	-0.0861673	0.150623	0.309073	0
PUP	121.42	1142.03	-0.359262	-0.0175687	0.00247118	1.0099	0.00100865	4.58802	-0.109262	0	0.705763	1.8396	1.29827	0.00455319	0.105159	0.7454	-0.00146393
																	
C:\PCS\PCS64e\Curves\2022'12'30-12'35'53-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	98.5946	1149.05	-0.179589	0	-0.0127863	0.678381	-0.0017745	-3.53722	0.306169	0	-1.51453	1.39191	0.616913	0.404342	-4.454	-0.288017	0
PMAX	99.2758	1148.93	-0.189632	0.00261729	-0.0106394	0.662979	0	-0.278054	0.0905513	0	-0.92787	0.440856	1.4	-0.0146	-0.926741	-0.0623062	-0.277943
PUP	102.583	1148.18	-0.264362	-0.0138622	-0.00104405	0.647578	-0.00610283	1.33084	-0.0143625	0	0.99119	0.390314	0.279434	-0.0258551	-0.461507	-0.0238605	0.195489
DN	122.06	1143.41	-0.112441	0	-0.0058299	0.843394	0.0139189	7.07339	1.31338	0	1.26804	2.21697	-0.293917	-0.159886	2.66772	0.0610801	0
PUP	126.709	1142.78	-0.173873	-0.015584	-0.00118823	0.878332	0.00691904	2.73188	0.0761266	0	0.962355	1.31333	0.116193	0.00115347	0.220302	0.498028	-0.455604
																	
C:\PCS\PCS64e\Curves\2022'12'30-12'24'26-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	94.6395	1148.89	-0.182326	0	-0.0130941	0.73643	-0.00267534	-3.5407	0.265116	0	-1.63763	1.68215	0.549349	0.56807	-4.82464	-0.143116	0
PMAX	95.325	1148.76	-0.191099	0.0031857	-0.0107599	0.718958	0	0.548465	0.0883511	0	-0.951984	0.832703	1.4	-0.0227802	-0.658787	0.115916	-0.254954
PUP	98.3018	1148.1	-0.255189	-0.0133687	-0.00175185	0.701806	-0.00725228	1.35481	-0.00518864	0	0.84963	0.607224	0.0495444	-0.0344358	-0.461898	0.145109	0.204829
DN	114.47	1143.34	-0.245939	0	-0.00413221	0.851633	0.0153223	3.72489	-0.689092	0	1.94712	2.25816	-0.399172	0.0130222	0.392506	0.202349	0
PUP	121.779	1141.23	-0.352306	-0.0150382	0.00114414	0.889116	0.00221662	3.79356	-0.102306	0	0.971172	1.35646	1.05668	-0.000128483	0.149271	0.631032	-0.268616
																	
C:\PCS\PCS64e\Curves\2022'12'30-12'47'47-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	94.9506	1146.91	-0.379865	0	-0.00877662	0.602119	-0.000877502	-4.10797	-2.69797	0	0.0893538	1.0106	0.684187	0.408966	-3.40021	-0.202886	0
PUP	97.2857	1146	-0.406552	-0.000881653	-0.00250017	0.596952	0.00132782	2.08185	-0.156552	0	0.699967	0.187809	1.23444	-0.0258646	-0.345151	0.104329	0.382877
DN	116.098	1139.6	-0.216372	0	-0.00386944	0.964261	0.0184016	5.71013	-0.245586	0	2.05223	2.8213	-0.630123	-0.322369	1.65277	0.381914	0
PUP	121.737	1138.27	-0.280595	-0.00699315	0.00236581	1.00966	0.0057099	4.02812	-0.0305953	0	0.726839	1.83865	0.35802	0.0127819	0.188263	0.770391	0.163773
																	
C:\PCS\PCS64e\Curves\2022'12'30-12'33'38-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	95.6088	1146.31	-0.36662	0	-0.00571588	0.599574	-0.00269344	-2.63371	-2.4993	0	1.31365	0.99787	0.547992	0.457063	-3.23349	-0.217497	0
PMAX	96.6176	1145.94	-0.369495	0.00293234	-0.0046769	0.591969	0	0.599896	-0.179243	0	0.26462	-0.0562159	1.4	-0.0160227	-0.469246	0.042575	-0.386572
PUP	97.6089	1145.58	-0.372672	2.16E-05	-0.00209911	0.591327	-0.000671412	2.29643	-0.122672	0	0.780178	0.165308	1.36572	-0.0291863	-0.305767	0.0596044	0.383249
DN	113.78	1140.28	-0.235854	0	-0.00498641	0.8833	0.024471	3.25026	-0.537811	0	1.60543	2.4165	-1.08532	-0.146213	0.617449	0.380223	0
PUP	120.738	1138.32	-0.350085	-0.0135252	0.00289684	0.9588	0.00683047	3.25782	-0.100085	0	0.620632	1.6352	0.133906	0.00709418	0.124831	0.828085	0.00815454
																	
C:\PCS\PCS64e\Curves\2022'12'30-12'55'14-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	96.6127	1148.52	-0.296834	0	-0.0108034	0.625063	-0.00302404	-4.92505	-1.45251	0	-0.721363	1.12532	0.523197	0.37021	-4.47651	-0.293386	0
PMAX	97.2953	1148.32	-0.304242	0.00425286	-0.0081635	0.613075	0	-0.318169	-0.0813629	0	-0.4327	0.0915231	1.4	-0.0125132	-0.890959	-0.0617663	-0.330391
PUP	99.9382	1147.45	-0.350784	-0.00645367	-0.0012578	0.605425	-0.00348044	1.5211	-0.100784	0	0.94844	0.221699	0.803911	-0.023163	-0.440104	-0.0251044	0.136204
DN	118.477	1142.01	-0.177472	0	-0.00358988	0.811769	0.0198974	6.28256	0.337925	0	2.16405	2.05885	-0.742306	-0.281262	2.5974	0.147905	0
PUP	124.768	1140.76	-0.241848	-0.0122203	0.000849364	0.904643	0.0125466	1.74014	0.00815153	0	1.03013	1.41857	-1.00932	0.0103063	0.28674	0.660708	-0.665148
																	
C:\PCS\PCS64e\Curves\2022'12'30-12'40'56-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	91.3505	1147.11	-0.337949	0.00959351	-0.00315442	0.712161	0.00901551	0.622345	-0.087949	0	0.569115	0.648642	-0.303102	-0.0327895	-0.203726	0.288279	-0.256124
DN	103.228	1143.57	-0.260111	0	-0.00171196	0.93741	0.0239596	3.33375	-0.901671	0	2.91522	2.68705	-1.04697	0.101464	-0.815773	0.394429	0
PMAX	111.174	1141.25	-0.373756	-0.0228613	9.96E-05	1.02762	0	5.88913	-0.185633	0	1.18008	2.99332	1.4	0.0115035	-0.0213423	0.862198	-0.350998
PUP	113.82	1140.15	-0.449307	-0.015847	0.00458628	1.02256	-0.00245012	4.18202	-0.199307	0	0.282744	1.89025	1.00998	0.00202513	0.044934	0.834231	0.317157
																	
C:\PCS\PCS64e\Curves\2022'12'30-13'01'41-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	117.753	1139.69	-0.23752	0	-0.00411434	0.985537	0.026723	4.14047	-0.562805	0	1.95426	2.92769	-1.25422	-0.277936	0.879224	0.47426	0
PUP	125.372	1137.63	-0.318846	-0.00057934	0.00457683	1.07315	0.00668951	3.81049	-0.0688456	0	0.284635	2.09262	0.162098	0.0142262	0.143558	0.831945	0.350258
																	
C:\PCS\PCS64e\Curves\2022'12'30-12'54'05-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	123.716	1138.89	-0.0707857	0.0176027	0.00373399	1.08668	0.00738451	3.61635	0.179214	0	0.453203	2.14671	0.0230985	0.0244865	0.175245	0.580666	0.0337215
PUP	123.716	1138.89	-0.0707857	0.0176027	0.00373399	1.08668	0.00738451	3.26139	0.179214	0	0.453203	2.14671	0.0230985	0.0244865	0.175245	0.580666	-0.321235
																	
C:\PCS\PCS64e\Curves\2022'12'30-13'26'44-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	114.453	1139.74	-0.165063	0	-0.00536526	0.971034	0.0221411	5.52566	0.52405	0	1.45389	2.85517	-0.910581	-0.410729	1.66549	0.348372	0
PUP	120.414	1138.58	-0.241773	-0.00542872	0.00349409	1.03619	0.00867436	3.15824	0.00822716	0	0.501181	1.94475	-0.234872	0.0163728	0.179661	0.740377	0.00254127
																	
C:\PCS\PCS64e\Curves\2022'12'30-13'00'59-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	111.158	1140.34	-0.153712	0	-0.00336219	1.02625	0.00894695	7.2082	0.694318	0	2.25513	3.13126	0.0789789	-0.548636	1.26161	0.335543	0
PMAX	113.495	1139.98	-0.161791	0.000720722	0.000880098	1.02118	0	6.02217	0.132313	0	1.02398	2.94827	1.4	0.0342381	0.143907	0.626594	-0.287133
PUP	117.13	1139.34	-0.172557	0.0147797	0.00599992	1.00593	-0.00564335	3.65474	0.0774434	0	1.55E-05	1.82373	0.37133	0.0224371	0.126228	0.472995	0.760559
DN	111.158	1140.34	-0.153712	0	-0.00336219	1.02625	0.00894695	7.2082	0.694318	0	2.25513	3.13126	0.0789789	-0.548636	1.26161	0.335543	0
PMAX	113.495	1139.98	-0.161791	0.000720722	0.000880098	1.02118	0	6.02217	0.132313	0	1.02398	2.94827	1.4	0.0342381	0.143907	0.626594	-0.287133
PUP	117.13	1139.34	-0.172557	0.0147797	0.00599992	1.00593	-0.00564335	3.47806	0.0774434	0	1.55E-05	1.82373	0.37133	0.0224371	0.126228	0.472995	0.583883
																	
C:\PCS\PCS64e\Curves\2022'12'30-13'50'41-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	101.557	1146.71	-0.382941	0	-0.00585106	0.620887	-0.00182545	-2.53814	-2.74411	0	1.25957	1.10444	0.613091	0.47406	-3.05845	-0.186736	0
PUP	102.901	1146.19	-0.396449	0.00409301	-0.00296114	0.619778	0.00265243	1.93792	-0.146449	0	0.607771	0.279111	0.969513	-0.0311176	-0.28245	0.10692	0.434619
DN	119.067	1140.7	-0.247295	0	-0.00327672	0.963561	0.0247646	4.24817	-0.709419	0	2.28931	2.8178	-1.10735	-0.126671	0.65495	0.429536	0
PUP	127.344	1138.29	-0.365688	-0.0095282	0.00359032	1.04643	0.0038761	4.44879	-0.115688	0	0.481936	1.9857	0.724779	0.00837736	0.152578	0.837673	0.373436
																	
C:\PCS\PCS64e\Curves\2022'12'30-13'10'53-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	95.6251	1148.1	-0.259421	0	-0.0124773	0.614381	-0.000649399	-3.50818	-0.891308	0	-1.39094	1.0719	0.701295	0.510224	-3.25147	-0.257885	0
PMAX	96.9691	1147.74	-0.276547	3.79E-05	-0.00782614	0.599518	0	0.0526167	-0.0398203	0	-0.365228	-0.00337446	1.4	-0.0187291	-0.563801	-0.00678703	-0.349643
PUP	98.9536	1147.15	-0.316087	-0.00827744	-0.00185955	0.595057	-0.00251783	2.14035	-0.0660869	0	0.828091	0.180229	0.996434	-0.0307745	-0.32888	0.0352318	0.526109
DN	114.133	1142.29	-0.257986	0	-0.00389604	0.87047	0.0250967	3.56542	-0.869786	0	2.04158	2.35235	-1.13225	-0.0707726	0.868152	0.37614	0
PUP	121.76	1139.99	-0.380168	-0.0138998	0.00285183	0.958265	0.00589693	3.57067	-0.130168	0	0.629633	1.63306	0.320614	0.00502979	0.178868	0.828262	0.105371
																	
C:\PCS\PCS64e\Curves\2022'12'30-14'19'50-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	95.318	1147.51	-0.245148	0	-0.00873026	0.410825	-0.00707271	-3.99551	-0.67722	0	0.107896	0.0541231	0.219547	0.38192	-3.14541	-0.936369	0
DN	115.146	1142.09	-0.213094	0	-0.00534216	0.643869	0.0251152	3.4835	-0.196406	0	1.46314	1.21934	-1.13364	-0.159711	2.14317	0.147614	0
PUP	120.453	1140.8	-0.295233	-0.0141088	0.000561243	0.733664	0.0156336	0.599443	-0.0452327	0	1.08775	0.734657	-1.62672	0.00442722	0.24247	0.692304	-0.490216
																	
C:\PCS\PCS64e\Curves\2022'12'30-13'44'35-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	98.2756	1147.47	-0.353757	0.00643515	-0.00276218	0.785671	0.00904467	1.39124	-0.103757	0	0.647565	0.942682	-0.308933	-0.0317964	-0.129228	0.4229	-0.0481969
DN	109.82	1143.72	-0.272705	0	-0.00459622	1.03188	0.0283545	2.29065	-1.09058	0	1.76151	3.15941	-1.37659	0.0609589	-0.706325	0.482263	0
PUP	119.433	1140.43	-0.457606	-0.0136912	0.00501731	1.12522	1.00E-30	5.12132	-0.207606	0	0.196537	2.30088	1.5	0.00341626	0.0166478	0.907403	0.404036
																	
C:\PCS\PCS64e\Curves\2022'12'30-14'15'14-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	110.164	1140.22	-0.271841	0	-0.00346524	0.95473	0.0237789	4.32332	-1.07762	0	2.2139	2.77365	-1.03342	-0.349521	1.30487	0.491459	0
PUP	117.79	1137.99	-0.305641	0.0149891	0.00694209	1.02042	0.0038116	3.74983	-0.0556414	0	-0.188419	1.8817	0.73768	0.0186446	0.192607	0.711058	0.452204
																	
C:\PCS\PCS64e\Curves\2022'12'30-17'45'41-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	93.6403	1148.42	-0.252211	0	-0.0108212	0.583386	-0.000988493	-3.03576	-0.783161	0	-0.728493	0.916932	0.675863	0.606162	-3.44886	-0.274198	0
PMAX	94.967	1148.07	-0.273308	0.00015005	-0.0061533	0.570541	0	0.0949925	-0.0349615	0	-0.0306596	-0.206211	1.4	-0.023562	-0.616315	-0.036215	-0.357083
PUP	96.9593	1147.49	-0.3076	-0.00625573	-0.00142399	0.566983	-0.00214585	1.68379	-0.0575997	0	0.915202	0.0679334	1.07083	-0.0356407	-0.349972	-0.0090057	0.0820434
DN	108.177	1143.85	-0.297598	0	-0.00318097	0.675082	0.0200913	1.82891	-1.46397	0	2.32761	1.37541	-0.756846	0.149296	0.0435176	0.153886	0
PUP	118.44	1140.39	-0.414595	-0.0140422	0.00198899	0.825295	0.00849685	2.05671	-0.164595	0	0.802202	1.10118	-0.199369	-0.000183164	0.192119	0.775454	-0.450091
																	
C:\PCS\PCS64e\Curves\2022'12'30-17'54'44-TupyS-1_3.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	111.165	1140.13	-0.26075	0	-0.00354034	0.780726	0.0284937	3.93891	-0.911253	0	2.18386	1.90363	-1.38703	-0.215437	1.96595	0.399191	0
PUP	118.469	1137.99	-0.354703	-0.00487521	0.00471248	0.886282	0.00905884	1.78347	-0.104703	0	0.257505	1.34513	-0.311767	0.0115133	0.274014	0.805826	-0.494045
																	
C:\PCS\PCS64e\Curves\2022'12'30-14'20'44-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	120.109	1140.38	-0.0570096	0.0175429	0.0050235	0.928787	0.00897867	2.69567	0.19299	0	0.1953	1.51515	-0.295734	0.0246904	0.383585	0.499638	0.180052
PUP	120.109	1140.38	-0.0570096	0.0175429	0.0050235	0.928787	0.00897867	1.98658	0.19299	0	0.1953	1.51515	-0.295734	0.0246904	0.383585	0.499638	-0.529043
																	
C:\PCS\PCS64e\Curves\2022'12'30-17'59'44-TupyS-1_3.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	134.972	1141.28	0.168131	0.0216203	0.000755577	1.05352	0.0107618	2.51097	0.418131	0	1.04888	2.01409	-0.652364	0.0212129	0	0.47718	-0.816165
MIN	124.024	1140.53	0	0.010597	0.000713843	0.899675	0.0217573	2.92513	0	1.88059	0	1.49837	-1.17573	0	0	0.721888	0
																	
C:\PCS\PCS64e\Curves\2022'12'30-17'49'38-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	111.184	1141.07	-0.21644	0	-0.00410313	0.75667	0.0219008	2.865	-0.246594	0	1.95875	1.78335	-0.892562	-0.0739047	0.0857834	0.250185	0
PUP	118.808	1139.1	-0.336855	-0.0179704	0.00142863	0.864089	0.0105906	1.94921	-0.0868549	0	0.914273	1.25636	-0.618119	0.00353972	0.0736445	0.832457	-0.426084
																	
C:\PCS\PCS64e\Curves\2022'12'30-17'57'47-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	98.6015	1148.01	-0.221141	0	-0.00834193	0.489855	-0.00609636	-3.48148	-0.317112	0	0.263226	0.449277	0.292773	0.506853	-4.01725	-0.65925	0
DN	118.463	1143.04	-0.211324	0	-0.00318072	0.589834	0.018001	4.1706	-0.169862	0	2.32771	0.949171	-0.600075	0.0103951	1.75085	-0.097593	0
PUP	124.094	1141.72	-0.295337	-0.0206753	-0.000599178	0.646256	0.00748927	1.53432	-0.0453367	0	1.08016	0.385025	0.00214572	-0.00389924	0.212741	0.438787	-0.535305
																	
C:\PCS\PCS64e\Curves\2022'12'30-18'08'23-TupyS-1_3.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
PUP	97.9802	1146.01	-0.411352	0.0157089	-0.00344998	0.545367	0.0112616	-0.97813	-0.161352	0	0.510004	-0.0185301	-0.752316	-0.0336164	-0.27872	0.0205971	-0.264196
DN	111.509	1141.37	-0.28587	0	-0.00296997	0.825511	0.0266211	2.88643	-1.28805	0	2.41201	2.12756	-1.24658	0.00885833	0.479237	0.393405	0
PUP	120.116	1138.47	-0.419823	-0.0124263	0.00384032	0.923728	0.00352701	3.46863	-0.169823	0	0.431936	1.49491	0.794599	0.00405278	0.158017	0.831087	-0.0761483
																	
C:\PCS\PCS64e\Curves\2022'12'30-18'05'20-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	100.576	1146.76	-0.165494	0	-0.0114914	0.611928	-0.00327768	-2.75086	0.51759	0	-0.996549	1.05964	0.504174	0.629336	-4.13907	-0.325989	0
PMAX	101.261	1146.65	-0.171	0.00517507	-0.0100114	0.594328	0	-0.403992	0.118499	0	-0.802272	-0.0397073	1.4	-0.0259077	-0.699329	-0.120888	-0.234387
PUP	104.565	1145.99	-0.227459	-0.0114827	-0.00167883	0.572881	-0.00828064	0.334432	0.0225407	0	0.864234	0.0915254	-0.156128	-0.0376076	-0.434777	-0.122413	0.107058
DN	115.452	1142.92	-0.279132	0	-0.00193302	0.60604	0.0151607	1.84017	-1.18697	0	2.82679	1.0302	-0.387051	0.245488	-0.627817	-0.060467	0
PUP	124.399	1140.11	-0.404981	-0.0223825	0.000746244	0.685834	0.00296141	2.52938	-0.154981	0	1.05075	0.543336	0.907718	-0.00818707	0.103472	0.542317	-0.455044
																	
C:\PCS\PCS64e\Curves\2022'12'30-18'18'32-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	91.6801	1148.28	-0.300705	0	-0.00635019	0.547753	-0.00410452	-3.2405	-1.51058	0	1.05992	0.738763	0.442161	0.537039	-4.14595	-0.361856	0
PMAX	92.0318	1148.18	-0.30249	0.00582815	-0.00638611	0.539499	0	-0.298526	-0.0787349	0	-0.0772213	-0.423504	1.4	-0.0213513	-0.605241	-0.145258	-0.347216
PUP	94.3445	1147.45	-0.324316	-0.00252788	-0.0018238	0.534214	-0.00263921	1.21114	-0.0743155	0	0.83524	-0.0631457	0.972157	-0.0327133	-0.425327	-0.116182	0.115426
DN	110.521	1142.37	-0.262567	0	-0.00248619	0.735837	0.0183649	3.78316	-0.938507	0	2.60552	1.67918	-0.627369	-0.053988	0.905237	0.213082	0
PUP	116.824	1140.56	-0.341865	-0.0147585	0.00078371	0.80528	0.00804864	2.31386	-0.0918649	0	1.04326	1.02112	-0.109728	0.00171792	0.159212	0.709113	-0.418967
																	
C:\PCS\PCS64e\Curves\2022'12'30-18'28'23-TupyS-1_3.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	114.459	1141.1	-0.27135	0	-0.00276373	0.697688	0.0223266	3.68981	-1.07025	0	2.49451	1.48844	-0.924492	-0.0269122	1.5414	0.187113	0
PUP	121.75	1138.89	-0.368149	-0.0144066	0.00151295	0.799682	0.0105181	1.7641	-0.118149	0	0.89741	0.99873	-0.603628	0.00239572	0.259618	0.727113	-0.399389
																	
C:\PCS\PCS64e\Curves\2022'12'30-18'12'53-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	101.24	1146.81	-0.268295	0	-0.00665	0.463165	-0.00375688	-2.83523	-1.02442	0	0.940001	0.315825	0.468234	0.492025	-3.36926	-0.657633	0
DN	116.773	1142.34	-0.265434	0	-0.00180181	0.575774	0.0192457	3.32825	-0.981503	0	2.87928	0.878868	-0.693429	0.0446921	1.23662	-0.0362786	0
PUP	124.727	1139.99	-0.369582	-0.0178655	0.00108675	0.672824	0.00742435	1.73146	-0.119582	0	0.98265	0.491297	0.0151309	-0.000482389	0.262708	0.562425	-0.462688
																	
C:\PCS\PCS64e\Curves\2022'12'30-18'22'23-TupyS-1_2.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	99.5998	1146.57	-0.218344	0	-0.00957783	0.533594	-0.00512821	-3.85332	-0.275165	0	-0.231133	0.667971	0.365385	0.383477	-4.25082	-0.513029	0
DN	120.751	1140.57	-0.23818	0	-0.00389218	0.615454	0.015297	4.38288	-0.572697	0	2.04313	1.07727	-0.397275	-0.216427	2.51944	-0.0705634	0
PUP	123.749	1139.84	-0.25761	-0.00669065	-0.00102884	0.650409	0.0124093	0.128638	-0.00760998	0	0.994232	0.401636	-0.98187	0.00445209	0.221038	0.343217	-0.846458
																	
C:\PCS\PCS64e\Curves\2022'12'30-18'33'32-TupyS-1_1.s2k.out																	
tick	time	temp	der	der2	der3	power	powder	quality	q-der	q-der2	q-der3	q-pow	q-powder	q-ToTAN	q-ToTBP	P-ratio	Wiggle
DN	100.577	1147.31	-0.276254	0	-0.00919823	0.545064	-0.00163519	-2.91986	-1.14381	0	-0.0792905	0.725319	0.627361	0.571642	-3.25662	-0.364459	0
PMAX	101.914	1146.93	-0.291235	0.000888615	-0.00571664	0.532867	0	-0.227623	-0.0618529	0	0.0566716	-0.469931	1.4	-0.0216975	-0.622228	-0.144475	-0.364111
PUP	103.567	1146.43	-0.314568	-0.00430263	-0.00160979	0.530253	-0.00179444	1.59244	-0.0645678	0	0.878042	-0.0789887	1.14111	-0.0341768	-0.334763	-0.120032	0.205815
